id,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,tempo,duration
1078057105,-534.71484,119.17476,13.690114,20.48226,4.777853,0.93754494,-6.209339,-3.5406816,-8.987636,-5.077707,-0.683082,-6.867201,-3.7123473,-2.7494895,-2.9063027,-0.622075,-1.8813088,-2.5252385,-3.2329264,-4.4941926,117.6395,38.531593,22.211113,15.115638,13.099906,11.039269,10.592928,10.143073,10.730764,11.259879,10.292609,9.391335,8.685621,7.842584,7.664054,7.960505,8.03633,7.721838,8.392523,8.660927,103.359375,325.4588662131519
1078145111,-453.46964,65.81115,16.872337,18.654484,7.1217055,7.731678,6.9017205,2.9892282,1.2299038,-1.928728,-4.59629,-3.488025,-3.8691888,-0.675402,-3.3107395,-2.275041,-1.0230658,-1.7777655,-0.71711534,-3.2755988,61.14565,32.851925,21.51052,16.98883,15.760331,12.307674,10.683425,9.60695,10.280565,8.55967,8.616185,8.525249,9.183472,9.90291,10.19789,10.525497,10.657168,10.798879,11.600152,10.57648,143.5546875,1066.2926077097507
1078229241,-543.1055,117.00074,19.549389,13.271408,8.546535,-4.2032094,-1.0463074,-6.4758763,-7.368199,-2.2296684,-5.58161,-3.2876854,-4.353112,-4.141418,-4.125071,-4.3468795,1.1324813,1.1942666,-0.20130375,-0.61870944,109.71072,29.569492,21.5489,16.08686,10.731543,9.021064,9.65061,8.978536,8.7053995,9.429887,9.343411,8.204299,8.054902,9.456201,8.803635,8.43296,8.022746,8.098069,8.750356,9.780418,89.10290948275862,314.6647619047619
1078236796,-500.71646,88.4254,-0.9084673,19.641657,8.675957,-6.429381,5.371967,-2.9274347,-5.2802353,4.068893,-5.6098595,-2.6386435,-4.2480607,-5.3144436,-0.5387785,-0.31744856,0.6633881,3.7307327,1.1358223,0.43124065,75.85135,28.90186,20.609842,18.363852,15.297994,14.66503,13.170686,12.493842,11.157554,11.162467,10.140573,9.27504,9.514932,10.572027,10.727794,10.91557,10.9521675,11.665804,12.649098,12.614676,129.19921875,339.6533333333333
1078441076,-471.69962,93.4561,14.49113,17.839666,4.638678,0.33435166,7.996152,0.59973407,-3.1424873,3.1647186,-6.0381546,-1.3507626,-0.07090843,-1.0317359,-3.7652736,2.1452234,-0.7863656,0.33787006,-2.245125,-1.465007,73.93924,27.897102,18.360472,12.447747,11.297106,12.409447,11.6333475,8.463081,10.1344385,11.157423,8.074073,8.48647,9.206046,9.005505,8.454052,8.046093,9.017764,9.443556,8.6828165,8.699448,143.5546875,295.0791836734694
1075876034,-460.46136,84.69769,29.568504,10.235325,9.689962,6.80537,8.716292,9.321687,-3.1445463,-3.7095351,-0.7264172,-4.428138,-1.8914889,0.006901813,-1.0114363,-0.86728877,-3.6324308,-0.6018084,-4.404067,-8.2561655,82.03231,29.153618,18.65144,19.022745,16.336168,13.175186,11.268967,10.136446,11.204869,11.489266,9.86899,10.533068,9.075325,8.4149,9.191425,8.347963,8.39355,8.81742,8.523188,9.220469,161.4990234375,267.0770068027211
1078155469,-510.97458,90.67773,8.267629,14.287776,6.2456036,-3.8341215,2.180035,-4.132575,-0.2918262,4.4851904,-9.069765,-0.56812125,-5.21985,-2.3338714,1.1885116,0.030495504,0.18793344,7.7615566,-0.29189882,0.09915839,76.03587,33.906693,17.659924,16.66942,13.867534,12.409297,10.864317,10.5327635,11.0255575,11.401077,10.682247,9.582378,9.306424,8.872147,9.515704,10.883454,11.751725,13.53464,13.081014,12.575998,161.4990234375,294.07473922902494
1076430694,-503.10086,91.70927,23.470314,19.020304,13.648198,2.4940603,3.7063587,9.60437,-0.87121814,1.4272869,1.3807911,-6.166005,-2.9649847,-1.0046313,-1.8269908,1.841139,-2.1765392,-1.6466619,-0.7272861,-5.3890414,84.20606,35.90779,24.32147,17.945753,15.280926,12.333459,10.606719,11.130346,11.522869,10.41112,9.679014,9.216748,9.826108,9.071057,8.3936405,8.18633,7.9501753,8.219473,9.101939,9.463262,161.4990234375,370.9852154195011
1078239367,-467.70834,66.3023,17.854284,19.539362,17.720003,6.8130617,4.587442,4.1505194,-4.192013,5.0697865,-0.9832249,-1.5004493,-0.4941304,-0.41257313,1.1849896,-1.1175822,-1.7621163,-3.6277475,-3.0825934,-1.7786167,79.39029,28.8211,23.815231,17.955946,15.145589,14.8927965,13.3195915,12.342999,12.211177,10.827421,10.131682,9.76547,9.2016115,9.241892,8.817526,8.50947,7.8788056,8.791917,7.525256,7.5668855,117.45383522727273,243.72244897959183
1078071287,-493.87646,118.64153,18.491917,15.133095,6.2549667,-8.176698,2.544323,-2.4808087,-16.558092,3.394167,-9.236867,-8.472936,0.59095967,-11.213869,-4.2645392,-1.5423014,-7.4779663,-4.3935304,-6.4860783,-2.879923,67.15733,30.947994,22.049921,19.666506,14.451295,15.077676,13.054854,12.311237,12.03168,13.358576,11.663891,11.821495,11.583435,11.920894,11.997269,10.593835,9.519281,9.314388,10.271419,9.812978,129.19921875,284.0720181405896
1078113549,-487.71194,93.34516,25.112795,29.632586,9.78245,4.0838995,7.5447006,8.213511,-5.6673493,4.5751977,4.2938976,-2.1701095,2.4796197,-2.8981583,0.999072,3.0538323,-0.19281206,0.024873817,-0.33468115,0.051760238,80.04941,26.61191,17.58088,17.704157,14.10041,11.912229,11.921831,10.811917,11.512862,11.765307,11.149509,10.5666065,11.304023,9.88857,8.038641,6.878284,7.8279514,8.191616,8.714948,10.090224,161.4990234375,326.63138321995467
1078303616,-496.65216,93.84366,22.729286,31.572853,9.852987,2.0048473,8.679344,-3.8613799,-6.6508,4.3183413,-4.606606,-5.4467974,2.1892335,-3.6206477,-1.6986521,2.4034708,-4.339834,-4.659855,1.2873832,-4.3674626,70.78619,25.788141,17.34298,15.240202,15.491525,13.183967,11.756765,12.763456,9.54993,11.160323,10.208113,10.342522,10.380036,9.699276,9.632585,9.307455,9.167573,10.666143,9.725816,10.2032995,123.046875,278.7202721088435
1078441482,-494.35962,86.28861,27.53815,23.951412,-2.7270486,-4.4852557,2.9314172,1.0928682,-11.551778,4.258356,-6.841948,-5.923136,-2.461682,-5.1074963,-3.8236616,-4.4263945,-3.6035693,-4.9723043,-5.5207834,-5.843331,76.92367,26.977629,16.094526,16.97892,12.884877,17.569584,10.381608,9.725456,12.658657,9.391803,9.930479,8.542406,8.602964,8.964097,8.508231,7.6856437,7.423342,8.085117,7.9419146,8.354081,135.99917763157896,233.6390022675737
1078191443,-503.54044,90.016235,15.75153,15.799609,3.055211,2.517334,3.650268,-3.0601115,1.2067555,-0.10408962,6.4373226,1.4191372,3.8178003,2.2597067,2.9311235,1.6679871,0.15868586,-0.118099585,1.4701563,3.3054385,75.949165,34.172188,24.205894,20.052206,13.88632,13.412278,12.537184,11.98253,12.408284,11.904987,10.007017,10.072901,9.601977,10.352102,10.915945,9.477485,9.954311,10.638986,10.986085,10.153847,83.35433467741936,226.4816326530612
1078196246,-472.31415,92.05607,-3.4993377,16.206915,0.6854419,-8.230002,10.232678,2.5609903,-13.060308,4.1443925,5.1664314,0.57578635,4.0670543,-0.5244613,-2.8336549,0.7248675,-2.360953,-0.903417,-0.20329447,-3.2854507,74.56492,22.741783,21.522963,15.220711,18.61394,13.896687,14.216354,9.160634,11.825128,10.302182,10.191093,7.7496552,8.461437,8.681784,8.13647,7.0766463,7.1259665,7.111904,7.0640407,7.984405,129.19921875,280.9810430839002
1078175099,-433.5632,59.97085,4.5922894,12.179394,8.136132,4.7306566,5.293371,-0.03724762,1.0962833,5.5143433,-0.5768937,2.5221174,0.3815038,0.29787987,0.8214242,1.6444056,-0.023767207,3.0399773,2.1526535,1.3009313,85.362686,31.816801,26.278399,18.885534,13.788363,13.34257,10.708765,10.627033,9.958113,10.226045,9.029869,8.765062,9.700584,8.907264,9.457462,9.496706,9.9140215,10.36319,10.907958,9.834882,129.19921875,205.84616780045351
1078124861,-523.481,107.06281,13.992739,15.4964695,5.1510897,-4.936773,0.04833919,-2.6839688,-9.215897,-1.4607047,-2.371037,-3.5282035,-1.4915273,-0.8486217,-1.6649176,0.17152996,-3.0712345,-1.8052332,0.44360417,-0.7188003,109.11434,28.69011,20.418907,16.822638,14.571259,12.970865,11.172938,10.556821,12.771375,11.196528,9.792193,9.103479,9.1004505,9.19708,8.9649515,8.287141,9.160527,8.884453,9.464511,9.531275,95.703125,307.1151473922902
1078196409,-538.7233,98.1203,13.038407,16.615746,3.629392,-0.18641052,-2.5899327,-1.6274943,-2.3664212,0.4594986,-2.602874,-4.1827855,0.304716,-0.9727583,-3.7159553,-2.950116,-3.8900995,-0.54880947,-1.8921995,-0.5882199,116.17534,34.806793,22.999403,19.774956,14.323297,10.622267,10.390767,9.363095,8.880683,10.342084,9.865257,9.673399,9.139437,8.783277,8.11213,7.6916714,8.667561,9.565408,9.94667,9.388448,95.703125,270.6682993197279
1078271932,-598.786,87.277245,25.32308,20.243887,13.463532,-7.2582335,-0.49449113,-7.803968,-15.619007,-3.1556737,-12.301322,-6.8374662,-5.206499,-7.494791,-5.773914,-7.098697,-8.14749,-4.8870335,-4.9272676,-4.7439146,131.92087,50.112732,33.11639,22.74913,17.319942,15.899905,14.21305,14.294123,13.449857,14.22132,13.965797,11.73135,11.057334,10.761657,9.693348,9.781505,9.380424,9.687993,9.091881,9.954785,172.265625,271.0345124716553
1078127466,-475.15564,104.66313,-0.53068984,22.730848,3.4940724,-2.0052643,-0.07934023,0.41860223,-8.465891,0.15964973,-2.8542237,-1.0192891,5.408942,2.8232398,0.47337502,0.9361208,-3.329021,-3.7040944,-1.1850413,-2.7225375,127.93899,45.015762,19.393108,16.088333,14.151527,11.406631,10.454493,8.9645605,11.032089,10.51216,10.351246,7.5005126,8.845287,7.555216,6.8348885,6.7550173,6.591902,7.3383403,7.427958,7.9607363,123.046875,280.1720634920635
1078235981,-497.47092,73.510284,14.28873,10.690256,6.2793508,4.263419,4.3377757,4.3129926,-6.6600347,5.0763555,-2.3171926,-1.5721911,3.5659032,0.2870231,-2.947901,-3.5673704,-3.422101,-4.1952677,-5.519306,-3.2853627,117.68921,31.70134,22.321732,17.740185,14.803346,11.100415,10.897947,10.304523,10.7294445,10.547138,9.385475,10.720567,9.433869,9.310619,8.400634,8.115867,9.3779335,8.913015,8.872254,8.79386,151.99908088235293,318.9473922902494
1078145134,-486.7494,100.841225,0.21276154,19.41528,7.5940533,-3.9902759,2.513405,-5.407459,-9.969717,-1.2240849,-7.5334496,-4.838782,-1.1365776,-4.814519,-3.6210768,-1.2281994,-4.3221517,-1.7620105,0.55271745,0.7008022,98.280266,37.144653,20.583216,15.089135,12.785166,11.832208,11.487819,10.494839,9.837892,9.820788,7.850894,8.274551,9.2910795,7.572858,7.4344144,7.493045,7.0760417,7.3487644,7.212519,7.143228,129.19921875,300.9317006802721
1075039455,-527.9716,100.42021,15.546378,8.40913,12.005825,5.3534503,5.7648635,-2.6773543,-2.6956823,3.0531156,-6.879861,-1.5173148,-4.3483377,-3.7112036,-4.6886168,-2.965147,-2.5123572,-0.5948549,0.78487694,0.0023143801,96.98297,27.473866,18.7137,18.89243,12.166832,11.694124,9.983675,9.015889,9.998965,10.660487,10.619393,9.259328,9.641085,8.8401165,10.081777,9.856978,9.257646,9.774921,11.057586,10.762413,103.359375,261.91201814058957
1078090136,-565.40704,75.69361,-5.660098,-0.43276805,-0.09486675,-5.2170343,0.943527,-8.589492,-6.570229,1.3658643,-7.699232,-0.7050689,-1.0910778,-1.335886,-0.20353515,-0.8838863,-2.7181177,0.41154104,-1.3176548,2.8041177,106.96918,39.63787,23.864094,22.145185,15.775235,14.586796,14.374878,15.470814,12.391215,12.536644,11.28641,10.723854,10.641645,9.332825,10.435654,10.802238,11.072049,10.611454,11.585686,12.443041,103.359375,229.96698412698413
1078194115,-466.29895,89.68634,11.739838,12.74334,9.734926,-4.968907,-0.24066457,1.5147501,-3.7065988,-2.502123,-2.9378636,-7.7405186,-0.096471906,-1.4558771,-2.7117038,0.17499219,-1.0839099,-2.3661096,-1.9583915,-1.3624873,72.63086,24.089146,16.438707,15.278842,12.687728,11.244107,10.161898,10.511888,10.765243,9.874966,11.35745,9.597949,8.503914,8.857719,9.206187,8.252815,8.208429,7.674138,9.722258,9.719089,117.45383522727273,283.1360090702948
1076404218,-453.72345,42.73037,0.5934313,20.80912,6.8265724,9.7409,11.1447735,-0.9432832,5.3961563,-0.027854363,-2.4668674,2.0133324,2.7487237,3.4198616,6.997013,8.472911,4.6292233,4.076902,0.764754,1.8583182,61.38979,23.695248,25.073355,15.120557,15.38853,12.816074,11.6158085,10.136228,8.338502,8.438209,9.167306,8.963954,8.211365,9.859639,8.668601,8.632462,9.133696,9.884524,11.471029,12.131416,123.046875,164.66
1078050656,-488.17023,95.173836,20.644573,17.859436,15.826603,8.966112,4.720002,7.771786,-5.9932885,12.930595,2.2319236,2.9496214,5.8984947,2.032126,5.013105,-3.672849,2.1762595,-1.0532947,0.9325417,1.3480874,91.37979,28.569311,22.874163,16.893204,13.038339,12.982577,10.09704,9.617798,12.342205,10.1457,9.121666,8.472383,7.8233333,8.233947,7.5947328,7.159326,6.773293,7.701358,6.9954348,7.924714,99.38401442307692,242.12
1078057469,-481.8327,104.59464,6.7295294,33.36234,1.8595155,-2.4225068,3.9943113,4.9340444,-12.315289,0.27611497,2.1819115,-9.202648,-2.254615,-2.5598059,-8.847568,-2.1574244,-6.05668,-3.8397918,0.73762494,-7.550371,75.5237,28.722631,22.449865,17.70169,15.553665,15.323018,11.777305,9.995015,14.226331,10.229164,9.30071,8.967741,9.219592,8.005675,7.8925,7.8966336,8.535648,7.7149873,8.303329,9.034937,117.45383522727273,254.33977324263037
1075811157,-485.1649,112.91786,-6.550736,0.74668175,-1.3921033,-1.7313718,7.070809,-3.9006143,-6.7495975,-0.5365107,0.2935005,-0.0315729,0.23130849,-4.101386,-0.84094495,-2.6981072,-1.208452,3.333466,-5.6897154,-0.10816817,70.483376,30.373308,16.220753,18.240187,14.794238,10.007115,13.235831,8.6982355,9.083659,10.692459,9.728285,9.294556,11.948186,9.607383,9.629807,9.176432,8.411798,9.837948,11.067302,10.900924,117.45383522727273,288.05333333333334
1076347685,-521.30896,104.37503,4.538989,21.904358,9.537132,-0.8776703,-1.2380114,1.8766567,-9.647916,-4.697004,0.057400703,-4.218277,0.5582356,-3.0267267,-2.0472791,-5.239282,-5.1363316,-2.576456,-6.997352,-4.3342004,121.631485,36.762024,17.710552,14.736058,13.326444,10.2075,10.152624,10.297124,10.183817,11.922708,11.858983,10.267658,9.738199,10.181956,8.2670965,7.731578,8.02043,8.231743,8.703906,7.7980256,89.10290948275862,290.5861224489796
1075874127,-597.4529,111.69166,12.638222,8.833798,4.1088753,-9.503884,-1.7527465,-8.77919,-10.686618,-0.9360072,-14.466401,-5.91055,-0.11192764,-5.258475,-3.2444677,-2.782727,-4.304968,-0.8677665,-1.7763733,0.674039,118.68506,39.608635,25.307608,17.747013,14.055272,13.85747,12.776048,10.295318,10.629721,10.468512,11.373288,10.553165,11.403257,10.737316,11.625529,9.776637,9.910726,11.249012,11.32187,11.363907,123.046875,352.91537414965984
1078154465,-498.79926,118.574005,3.460633,10.501184,2.6595743,2.9255304,4.348305,-6.634776,4.197769,-1.2701423,-3.1822617,5.3023405,3.0526373,4.3995147,-2.8252013,-0.9551114,-2.8698483,-4.5894804,-4.8532677,1.3067057,119.97741,38.286594,25.813572,17.606361,11.112053,13.13267,11.9552355,10.733561,12.065653,9.267268,9.400366,9.893463,8.4685755,9.200808,8.264375,8.182115,8.171964,8.970334,9.295192,9.6695385,86.1328125,215.4318367346939
1078113363,-535.95197,111.628624,0.32632256,7.533978,5.630698,-10.224148,8.130477,-17.968666,-5.6788077,-2.838305,-9.627282,-2.1305604,-5.62338,-6.536196,-5.8082666,-7.195741,-9.302495,-5.9212756,-8.029821,-0.9648545,115.99454,33.98593,19.172544,16.774904,14.086721,13.820128,14.0595875,13.28008,9.9510565,9.645362,10.47263,9.337974,8.9962225,8.851051,9.286843,8.260727,7.839213,9.197806,9.716431,10.892513,123.046875,308.2143310657596
1076391050,-481.64844,100.1126,14.68856,24.177202,9.473192,3.1686516,6.047467,6.4246817,-2.847231,5.5124426,-1.1304796,-4.3104844,3.1060896,-4.7645345,2.7409866,-2.4584422,-4.2225747,-0.695262,-2.9454162,-1.9980441,68.4286,31.12644,19.378113,16.981806,14.631481,12.872009,12.179824,11.461796,12.647533,11.7318945,10.589333,10.745777,9.431226,10.147269,9.529805,9.110297,9.125076,9.206337,9.541886,10.926381,151.99908088235293,308.9517006802721
1078014680,-476.97247,47.293613,8.572875,22.028479,4.988339,0.92946357,-8.719656,-5.411701,-8.658337,-0.8656407,2.4860756,1.7692679,3.370492,-0.6245219,-3.8099716,-1.1603673,-3.9239879,-3.900276,-4.508256,-2.2455356,111.66515,39.68821,26.200897,19.155264,16.148672,12.843015,15.1722145,10.16174,10.045572,11.30159,10.392748,10.099303,10.115719,8.653248,7.974106,7.888338,8.044355,8.03621,7.6325054,8.062451,89.10290948275862,205.33333333333334
1078318208,-488.36282,73.38036,18.943258,24.278751,5.1427183,-1.9864516,4.846625,-5.101577,1.4444833,6.131003,-6.528351,0.6483104,-4.7291226,-4.7351217,-1.1405578,-5.817068,-0.5790934,4.557252,2.0462036,1.5478495,60.04337,27.590778,20.093338,14.922947,12.834143,11.402703,11.297854,11.3513565,10.414323,9.665662,11.246915,9.686362,8.770289,8.589742,9.538371,9.339001,9.009425,10.701064,11.564535,11.919543,117.45383522727273,240.97578231292516
1078441478,-503.88205,52.675465,11.8813715,34.33768,-8.132346,15.019329,10.819697,-1.5870337,-13.767808,6.594372,-2.719532,0.6042804,-0.6199149,-5.0100074,-5.241989,-5.7047386,-4.0504713,-5.700414,-8.913022,-7.7826824,65.69237,22.261505,19.29284,21.796583,19.93366,17.142979,13.154416,12.283671,14.070715,13.434098,10.425934,9.63522,9.695412,9.49065,8.968657,8.273768,8.980713,8.387795,8.668968,9.205184,161.4990234375,628.3784126984127
1078149646,-513.768,91.37943,18.292313,21.58244,-3.229679,5.195346,1.3980312,-1.1813066,-4.907037,-1.1604152,0.13466366,-4.034071,4.377786,-3.7535331,-2.4575703,-0.30503926,-4.898809,-4.2608,-3.9167147,-5.4907856,80.64308,30.660583,21.378029,17.82707,17.581648,11.799138,11.538114,11.0380125,10.877035,12.738702,10.774924,10.904901,11.789483,11.283845,9.424642,8.55978,9.319935,8.998221,9.605082,10.709955,123.046875,316.3439909297052
1078289344,-527.22375,100.74359,12.788268,32.764496,15.32488,6.1096306,8.211853,2.5494812,-4.2281847,2.7748928,-3.0764403,0.8695476,-7.019357,-3.3701558,-3.0865674,-6.940509,-1.433189,-2.285749,-6.111462,-3.58714,68.61813,32.82407,21.853964,23.117626,14.392705,11.742277,11.849575,12.021641,10.326158,10.310906,11.18328,9.232995,9.94862,9.931901,9.193952,11.514794,12.684578,12.332215,11.945657,12.180907,172.265625,273.1034467120181
1076363276,-548.3688,109.67068,18.904068,15.936042,7.158364,-5.47956,-2.7175915,-2.7884827,-17.596773,0.84020936,-3.5475209,-10.361348,-2.2032948,-4.079041,-5.102614,-2.3435483,-6.0350623,-4.7294025,-3.1685746,-0.4989964,119.01403,39.368706,24.621437,19.057526,14.89749,11.952512,12.122152,11.08303,15.037477,11.995434,10.900437,10.888951,9.919233,9.084844,9.324402,9.075822,9.209543,8.9079075,9.810999,10.39852,129.19921875,230.33578231292518
1078164496,-502.81216,104.8249,12.663446,24.628988,7.516945,1.4440792,-2.0995114,-4.1618648,-2.1302023,0.8485817,-2.8440962,-6.0814514,0.63874555,-1.1142569,5.109139,1.370952,1.0296336,-0.45276788,-1.5574102,-1.9564418,119.96963,37.3738,21.350363,17.56203,11.447744,11.65436,10.898509,10.994002,10.50491,11.22391,9.7940035,9.816459,10.376574,10.360853,10.306579,8.84888,9.243973,9.39324,9.17927,9.590842,83.35433467741936,325.8969614512472
1078163321,-522.18787,97.60449,3.3961563,12.6108885,9.750625,-7.816677,2.2266731,4.0849185,-10.724797,4.2527127,-2.9416637,1.6437888,2.5473616,-1.3210093,2.644088,-0.62706614,2.9262724,-1.5676025,-4.051195,-5.8750916,77.54596,28.901041,22.38543,20.672363,20.97999,18.450346,13.215573,13.812112,17.22643,12.848296,14.214951,12.192353,11.862629,11.04977,12.572374,12.058396,11.11322,11.407159,10.61964,11.104383,89.10290948275862,388.6933333333333
1078139645,-470.71848,80.39413,17.910688,20.538755,12.535642,1.8174545,1.9397123,8.661431,-8.851055,-3.6663542,1.2004665,-7.911089,-1.2996922,-3.1694524,-1.7509642,-1.420924,-3.4443073,-2.89775,-3.259594,-4.7647743,66.350525,25.446236,19.059618,17.954477,17.056103,12.296342,11.9921665,10.744676,11.1811905,12.189041,12.230868,10.333565,10.199886,8.847752,8.273778,8.391196,7.852067,7.247086,8.024501,9.089176,143.5546875,297.8742857142857
1078038202,-557.4555,69.78165,18.358889,6.757554,5.790673,-0.5101933,5.4266453,-7.093557,-3.4878066,3.936272,-5.4659066,-1.1862166,-1.2353126,0.3962881,0.6408636,2.3710725,2.7602432,4.497486,2.2448764,3.2103448,98.85609,38.003517,34.88399,19.905651,17.509533,15.378102,13.731099,14.753354,13.469376,15.070782,12.334034,10.783969,10.2365885,9.955467,11.623054,12.339026,12.2804785,13.083777,13.232505,12.825292,129.19921875,338.76666666666665
1078236794,-538.7772,107.170616,5.859969,9.841045,7.096933,-0.788191,6.0111575,-4.87389,-3.5855746,4.539233,-5.896405,-7.758716,-3.1374002,-3.1633987,-2.9609354,-1.2868478,0.7966632,1.518241,1.3952874,0.801938,108.09599,31.995474,22.176252,16.616629,14.008569,11.90641,11.77326,11.20496,12.227751,12.517989,10.266059,10.09407,10.608017,10.251224,9.969619,11.2144575,11.741123,12.159011,12.340992,11.352791,161.4990234375,219.46666666666667
1078071140,-482.46298,93.964096,15.655693,16.492037,4.913368,0.07434026,3.6340067,-2.8972087,-5.4740014,-1.8377066,0.45768556,-9.377651,-3.054298,-6.2071157,-5.8170285,-0.4343613,-5.89112,-3.4794455,-3.4245126,-2.3563797,82.73292,29.99571,20.206423,15.9666605,15.485238,10.88588,11.488879,10.176295,10.419175,11.230721,10.070613,10.820897,9.258255,8.578593,8.457058,8.984659,8.412765,8.458593,8.238161,8.232234,89.10290948275862,281.21668934240364
1078046918,-502.40482,95.43386,2.3929782,16.130165,8.953236,-0.5963928,-2.229762,11.714238,-12.856356,-1.5607747,2.3651023,-6.5655804,1.3862637,-2.6953762,-0.046842612,-5.548574,-1.521536,-1.2955394,-1.7492656,0.06757482,82.129326,32.278038,18.57465,19.355568,15.538455,11.876239,14.318953,12.336659,15.23873,12.986246,12.802067,11.220653,10.483737,10.437474,10.79692,10.272815,9.490745,10.347801,9.9864855,10.216843,86.1328125,366.9993650793651
1078164451,-481.80252,85.24112,-7.154957,21.55499,-3.472001,-7.776308,5.424505,-4.6413803,-15.76113,4.244085,-9.659857,-7.1857424,-1.960213,-8.487008,-4.4331403,-2.9699001,-6.3395214,-2.58954,-2.3376822,-5.083691,99.88705,34.091377,25.302464,21.255402,20.30267,15.216893,12.585666,14.427835,15.202332,12.977366,12.594374,11.408644,10.452898,10.740175,9.856448,9.734483,10.867012,9.522518,10.101731,11.72291,123.046875,325.1282993197279
1078154536,-500.67154,103.80691,7.077288,20.636658,8.677163,2.8269174,2.5269346,3.4882786,-8.147703,9.105303,2.2387223,2.5176814,1.1093012,0.9418264,0.7710957,0.9114276,-2.3790874,-0.82389534,1.4158458,-1.2795733,66.358894,26.78533,17.220854,15.23473,12.16774,12.583838,10.682023,11.358238,12.737287,9.663989,9.218865,9.0691395,8.578384,9.172528,8.051124,8.036946,8.527481,8.288418,8.424847,8.7921915,151.99908088235293,206.08
1078287552,-505.7628,88.21483,13.996999,27.84685,-9.339038,16.432732,0.6261207,-4.7125716,1.9873471,-4.8237495,-2.1476376,-6.5300593,-4.976034,-5.1282554,-7.245811,1.4927118,-1.8472028,1.9786006,1.0083983,-5.9935718,82.00265,31.348936,18.66529,18.807367,14.504585,14.659605,10.18071,10.653635,11.449863,11.628199,10.520708,10.281516,9.914904,9.359481,10.026085,9.79333,10.614985,10.382542,10.399989,10.611736,135.99917763157896,345.31265306122447
1076405568,-509.2148,90.84027,6.378583,3.6381483,2.7686238,-5.91881,-0.5182163,-0.43097642,-7.0327272,0.07915416,-4.7162147,-5.0873256,1.4501703,-2.8148568,-2.4201317,-1.3390883,-3.18261,0.41861096,-2.3688672,0.02932856,83.90055,28.920448,20.266262,15.584475,15.375332,12.551105,12.114474,11.616266,12.037053,10.946087,10.460043,9.92453,10.328276,9.767989,8.890899,9.221859,7.9179754,8.645611,9.708049,10.376749,117.45383522727273,366.32675736961454
1078318258,-474.46317,62.62326,3.0151525,-2.0471206,2.2252572,1.496107,-6.176482,-7.0253596,-2.214092,3.8073897,-1.4242562,-0.057134986,-1.5227668,0.54955685,-2.2921638,-1.4348649,3.5827448,6.408302,6.61158,2.6950343,54.17294,23.100744,21.37167,19.267092,14.075147,13.594007,12.38567,11.439744,10.794452,10.761202,11.209784,10.365507,10.605469,9.020626,10.121064,10.098655,10.192869,9.994521,10.911438,11.191029,89.10290948275862,288.05224489795916
1076442375,-579.3082,114.096016,26.16641,2.9296157,5.7292414,-11.675056,-1.4438175,0.28943568,-12.424449,-4.7290096,-6.575601,-10.512088,-1.1827866,-9.6059,-2.4908314,-1.5907611,-6.613324,2.8889742,-3.814797,-6.4605303,74.361176,35.581245,24.933285,19.502626,18.59911,14.874019,12.135987,12.878687,12.447714,11.23735,9.432974,9.690176,12.171942,9.96008,8.371052,8.889938,9.31731,9.138161,8.875596,9.50958,135.99917763157896,350.6629931972789
1078246220,-525.13794,106.6196,12.859756,29.645428,6.3918657,-6.7966404,9.619304,-2.5388546,-5.5658903,1.3064849,-7.457204,-5.8183403,-3.0752149,-6.8450255,-1.9910043,-4.5717177,-3.910528,-4.043631,-5.9147043,-1.0791657,66.33925,30.645676,23.86771,15.7007675,12.74154,12.370021,11.918224,10.078241,10.825355,11.214237,10.921562,10.176602,10.725672,9.954847,9.52273,8.929556,8.161857,8.846033,9.260946,10.4763775,151.99908088235293,344.9016326530612
1078015994,-473.32346,75.47189,22.453741,17.403915,11.037336,8.044825,2.117914,3.7754068,2.7571502,0.08563631,-2.4583304,-5.087129,-3.6601398,0.46548975,-0.72540796,1.1333258,-0.744082,-4.4125648,-0.525738,-6.869147,60.231262,26.235477,21.871435,16.31875,15.171846,9.666038,10.480608,10.425709,9.735243,10.504376,8.67504,8.3612175,7.817596,7.961413,7.4117117,8.870032,7.632848,7.151188,7.2785435,7.1757736,129.19921875,230.82190476190476
1076409318,-517.22046,108.63257,8.664274,20.374857,10.328397,-0.94777757,4.2095356,-0.887169,-9.558561,2.299919,-8.315783,-4.9311137,0.022456465,-8.179317,1.239796,-2.2710743,-5.1544228,-1.4929315,-1.7158914,-7.0987606,71.61037,31.87968,20.342234,17.622063,14.945668,14.214767,13.402177,11.057753,12.308913,12.299263,10.223899,9.851743,11.0585985,10.14901,9.214684,7.96353,8.000548,8.233557,9.6195345,9.627755,161.4990234375,329.2682993197279
