composers_id,composers_id_0,composers_id_1,composers_id_2,composers_id_3,composers_id_4
101561,-0.046580028,-0.009684953,-0.018912658,0.020182615,0.00055498106
101563,-0.076391175,-0.025782187,0.012725505,-0.012279989,-0.04821682
101566,0.05792024,-0.047921263,-0.0290219,0.01863942,-0.021860726
101571,0.07806965,0.022021746,-0.07687906,0.03516067,0.057344593
101573,-0.14869472,0.050475776,0.09225915,-0.029627237,-0.011230307
101575,0.04681521,-0.03194004,-0.03857196,0.013940854,-0.010617336
101578,0.0035076912,-0.006899801,0.0030848787,0.011951303,0.011802812
101579,-0.06579002,-0.010641707,0.037183512,-0.016895885,-0.0335132
101595,0.06327816,-0.02721138,-0.045300573,-0.010465831,-0.007889369
101600,-0.03645154,-0.013867077,-0.02184577,-0.009886277,0.009112552
101606,0.03548646,-0.029171074,-0.008169501,-0.04413753,-0.002313707
101608,0.019593764,0.034868054,0.0011265778,0.021875884,-0.015246403
101610,-0.09776994,0.023746124,0.044176627,-0.031736247,0.018946622
101613,-0.077333465,0.0032467574,0.06651077,-0.020653786,-0.03432999
101634,-0.0040093353,-0.022913914,0.0055578374,0.012938486,0.00239544
101642,0.05793851,-0.036346458,-0.046236318,-0.027365062,0.038115393
101663,-0.00676298,-0.0014095545,-0.020964723,0.013841626,0.043390267
101668,0.021164801,-0.023975039,-0.0020749446,0.024357457,-0.022993231
101676,-0.11941643,0.008147487,0.075670615,-0.01797149,-0.019270811
101677,0.083571024,-0.061039113,-0.03172752,0.012158671,0.03173936
101678,-0.0027524233,0.0033580125,0.014996767,-0.0034664639,-0.0013438736
101682,-0.07735192,0.047758147,0.07522507,-0.030871093,0.026819061
101683.102619,-0.0045150034,0.006942804,0.0129593415,0.0006833039,0.007715368
101684,-0.013870905,0.031914026,-0.013901557,0.044046227,0.013183333
101686,-0.0784055,0.0059329295,-0.009933703,-0.006340501,-0.031407535
101700,-0.097192906,0.052005865,0.07327362,-0.0017101585,0.020399835
101710,0.026500672,-0.018757612,-0.0176329,0.0033038266,-0.0020609298
101712,-0.023826942,-0.007825768,0.0072825477,-0.009900065,-0.034650546
101718.100056,-0.10249885,-0.0154143255,0.024692617,-0.023771029,0.024739478
101728,-0.008881839,0.021836754,0.031067986,-0.0052837743,-0.007732979
101734,0.07600491,-0.014227373,-0.026310116,0.051788438,-0.008067651
101735,-0.09300433,0.04132139,0.05443237,0.014336385,0.0377282
101738,0.029462805,-0.0025939776,-0.0008295737,0.036082197,-0.02241206
101740,0.05241684,0.019686943,-0.05318252,0.041170258,-0.017166167
101743,0.01715135,-0.0038386541,-0.01020557,0.0032175325,0.010549219
101766,-0.08681916,0.0165423,0.04148837,-0.025372744,-0.023346493
101779,0.077023916,0.0043852837,-0.030097414,0.016827013,0.008836313
101782,0.07704319,-0.023002097,0.0032709844,0.017649215,0.022056516
101783.104481,0.005262845,-0.0061396225,-0.02725887,-0.01890952,0.00850836
101785,-0.075358555,0.023587871,-0.013174167,-0.026928848,-0.014760466
101788,0.010594995,-0.011309272,0.04502412,0.044489674,0.018399632
101790,-0.042003077,0.003070347,0.011748085,-0.020178847,-0.018652264
101791,0.0163003,-0.0034112819,-0.031650037,-0.010514016,0.0025488758
101800,-0.10195754,0.024329748,0.06058098,-0.011555083,-0.023399731
101806.100864,0.07262276,-0.04253326,-0.0015949368,-0.011537631,0.016077206
101810,-0.02337651,-0.027630096,-0.033232294,-0.010083936,-0.009649562
101826,-0.041955538,-0.013724752,0.029953739,0.0047918865,-0.00926097
101836,0.037052393,-0.03646669,-0.02864809,0.0076459153,-0.020699188
101845,0.052686907,-0.021597827,0.017281288,-0.0011541534,-0.0145020215
101848,-0.026551953,0.025090933,-0.0038899295,0.009691921,0.02811559
101855,-0.08476247,-0.009030816,-0.0064040264,0.014373928,-0.038898773
101879,0.01650295,-0.037151266,-0.011402863,0.032730155,0.015906926
101879.270097,0.0096107,0.008094918,0.004003391,0.0055270223,-0.008832216
101884,0.028690675,-0.014098546,-0.019240495,0.017862298,-0.021559855
101885,-0.009999444,0.008488119,0.027767655,0.012182808,0.0040806457
101886,0.0038632578,0.005986131,0.007382547,-0.0071867243,0.0005329102
101888,-0.042109244,0.002004465,0.013422457,0.015415011,0.0148924645
101888.100326,0.033740614,-0.033026144,0.005180689,0.03765307,-0.020082658
101893,0.053580027,-0.02961858,0.01143029,0.02252267,-0.0034547716
101895,-0.023109337,-0.011992158,0.031318586,-0.002858074,0.0180455
101900,-0.012606047,0.019656654,-0.051130414,0.024294274,0.013829176
101919,0.044436783,-0.053148232,-0.009414501,0.0066548837,-0.0032662763
101924,-0.034614414,0.001595793,-0.019184524,0.0037352522,0.01934676
101930,0.020891903,-0.04451257,-0.0030911982,0.0036077336,0.014109528
101933,-0.0066312524,0.005332947,-0.023841359,0.0053132446,0.019058937
101954,0.032654345,-0.050823253,0.010341515,0.0047222637,0.0049453615
101957,0.005457678,0.04737891,-0.011229983,-0.011740759,0.02845174
101957.101086,-0.02908065,0.005031747,0.011537297,0.0015985202,0.017024502
101964,0.1061828,-0.033424925,-0.019355487,0.033409998,0.0065658554
101978,0.0051025483,-0.005749911,-0.023094313,0.019950276,0.0056445496
101986,0.0258984,-0.017193709,-0.0062480555,0.016512724,0.0046712696
101987,-0.04181207,0.04575161,0.0040260656,0.01702652,0.009384358
101990,-0.0036519438,0.006843849,-0.0014271557,-0.007392718,-0.009175501
101990.607633,0.013509865,0.012037351,-0.0028226771,0.0131857665,-0.00086948724
101997,0.0029312174,-0.009793291,-0.0115840435,0.010108043,0.0077450685
102002,0.014273062,-0.0036454306,-0.035176028,-0.010460553,-0.008971898
102010,0.061338168,-0.013280126,-0.03341543,0.01972073,0.03681074
10202.8081,0.0239584,0.012950815,-0.013394761,-0.008468078,0.001476232
102021,0.0075676935,0.0064547905,-0.0025460343,0.0051870914,0.01902472
102023,0.02693234,-0.038253617,0.0020859018,-0.0032735534,0.013674654
102033,-0.010389975,0.01316802,-0.014252949,0.009998905,-0.0009953685
102044,0.036644936,0.011843172,-0.020873137,0.027153913,-0.0016311426
102046,0.011856761,0.035484076,-0.045444928,0.010633689,0.011096148
102047,-0.03034102,-0.014501954,0.020884603,0.002449986,0.004204179
102062,-0.0051314463,0.0017724663,0.010776093,-5.2633135e-05,0.015727436
102063,-0.012312198,-0.012503522,-0.0025896914,-0.0026888628,0.027327219
102072,-0.031120986,-0.012655558,0.03701664,0.013321939,0.01057331
102075,0.03829183,0.008473774,-0.026021222,-0.008541666,-0.0080906125
102079,-0.05024128,-0.01867149,0.05558458,-0.0033279255,-0.04530529
102085,0.004055555,0.005535087,0.027480718,0.004710053,0.055199306
102092,-0.025076533,0.04539155,0.016841417,0.00073731615,0.0063347453
102095,0.00043742306,-0.0028827016,-0.0050857356,-0.026682412,0.017541697
102105,0.016918326,-0.039756507,-0.016663913,0.018730074,-0.015920673
102108,0.0088477675,0.034796342,0.032082755,-0.0051163137,0.006754387
102120,0.0174441,-0.008360869,-0.011882411,0.0020258173,-0.024319103
102127,-0.029674241,0.030555695,0.017134298,-0.013828205,-0.016148573
102127.100218,-0.07518987,-0.0134101035,0.0008517578,0.002862654,-0.008369777
102133,-0.018395977,-0.015684023,0.00044855848,-0.015211766,-0.010047342
102140,-0.054781854,0.043066934,0.026965413,0.002864784,0.019648638
102159,0.0113140475,-0.001851853,-0.018700382,-0.007617136,-0.0020190356
102160,0.039862614,0.020029161,-0.038077094,-0.011802849,-0.02850689
102171,-0.041565806,0.014419267,0.0005124353,-0.02024153,0.010345287
102175,0.016469806,0.020690633,0.01723854,-0.004411422,-0.011479254
102180,-0.02199533,-0.008187404,-0.008074052,-0.033356205,-0.04491962
102186,-0.0059782257,0.01916438,0.005015799,0.003239863,0.001844024
102200,0.005902395,0.0217234,0.0128463935,-0.00903225,-0.008360168
102217,0.08267481,-0.0013575733,-0.048199452,0.03868846,-0.03596716
102217.101662,0.011051757,-0.033467185,-0.018995771,0.004038839,-0.012095727
102223,-0.0068006935,0.07415716,0.0097612245,-8.442253e-05,0.016120356
102228,0.030196015,-0.012901274,-0.014119467,0.031302437,0.008489503
102235,0.067872174,-0.022379603,0.009529954,0.033460435,-0.0056966553
102237,-0.0007059447,-0.025929457,-0.018067766,-0.026683476,0.011525397
102239,-0.029083919,0.00785059,0.008932548,0.0037578815,-0.0009401895
102260,-0.015148314,0.029022109,0.01396281,0.017575514,-0.0044146613
102265,-0.030957326,-0.011103863,-0.001858183,0.017129298,0.0065808976
102267.10343,-0.022145221,0.057041205,0.030684894,0.030479187,-0.011612795
102275.10031,-0.10542746,0.0040410934,0.021312768,-0.019821431,0.011339304
102278,-0.10144673,0.0013869166,0.040964507,-0.005131966,-0.0062956316
102278.61882,-0.051855493,-0.0053913593,-0.04528003,0.010899341,-0.027935406
102280,0.046483677,9.939135e-05,0.009354782,0.025332067,-0.022362204
102283,0.023145009,-0.011840437,-0.008801524,-0.015685607,-0.0029338575
1023,-0.009493606,-0.017987119,0.0045425827,0.019959068,0.0368085
102300,-0.02665546,0.033071727,-0.025053035,-0.0045467005,-0.017464414
102306,-0.03827883,0.007251338,-0.014681423,0.01945256,-0.003411814
102308,0.03244918,0.0017233022,-0.026678603,0.013189149,-0.01700436
102319,-0.06099105,-0.011460619,0.008760979,-0.015815973,-0.026430845
102321,0.043411877,0.031081203,0.017669301,0.02987982,0.002974966
102321.104211,0.07571189,-0.023146968,0.025904913,0.004202795,0.014105988
102322,-0.022996169,0.004513122,0.011268911,-0.0012890156,-0.0131658735
102323,-0.016385194,0.0046637887,0.0036712282,-0.0028003168,0.002752707
102329,-0.05595777,0.01510008,0.0737295,-0.004584547,0.0016199232
102331,0.07367741,-0.02670319,-0.03627026,0.0075505218,0.01777575
102334,0.011708336,-0.021997333,-0.03013222,-0.0105858315,0.043131724
102334.100299,0.060243607,0.00021605194,-0.049646247,0.054066837,0.015413965
102351,-0.0066050873,-0.004709372,0.028062368,-0.0042592557,-0.010050538
102354,-0.120593145,0.016482916,0.0504103,-0.023536503,-0.02039304
102370,0.07088638,-0.069758944,-0.008676731,0.026983406,0.0064741103
1024,-0.038563754,0.0022229622,0.032069985,0.0008168593,-0.017652923
1024.10237,0.08050524,0.011456927,-0.031944197,0.021654617,0.014079643
102402,-0.049493052,0.015066057,9.004958e-05,-0.025749203,-0.030503392
102415,-0.07610048,0.011429201,0.052106112,-0.021053592,0.017789062
102418,-0.082892835,0.05400812,0.07453774,-0.026167745,-0.0052911877
102427,0.039993607,0.0030573488,-0.0042170966,-0.008673332,0.031325217
102429,0.005056901,-0.008137661,0.00719525,-0.027118284,0.017660895
102430,-0.009611271,0.0172962,0.0075504296,-0.020457033,0.00046489053
102432,-0.096362546,-0.03157695,0.0660708,-0.022429759,-0.030094009
102434,-0.0029276297,0.00088994205,0.0046105287,-0.004405414,0.0063345702
102436,0.095424436,-0.004116015,-0.03238064,0.008106416,0.00032701343
102443,-0.07025542,0.013875002,0.07416483,-0.038596332,-0.03841558
102444,-0.055192836,0.0024795874,0.04669863,-0.024154816,-0.014887343
102445,-0.05905903,0.002385173,-0.006319441,-0.008758651,0.018569537
102446,-0.028568,0.0021621105,0.01643091,0.0018580065,-0.017504293
102453,0.04167887,0.01926256,-0.03080679,-0.006382241,-0.0014577747
102456,-0.13713846,0.053812295,0.0864478,-0.024846897,-8.302927e-06
102467,0.0030993498,0.009173529,-0.006786058,0.0017562474,0.024620533
102472,0.022743266,-0.004232128,0.0062431768,-0.004281505,-0.0012787931
102485,-0.0047192336,0.007852874,0.0014390501,-0.0051728943,0.018336909
102493,0.0050524436,-0.011916012,0.0069352365,-0.015381915,-0.00018650768
102494,0.00068740547,0.0069566397,0.007614286,0.00092782005,0.0008878365
102501,0.06091868,-0.026526827,0.0067118444,-0.0010581233,-0.005647248
102509,-0.015688062,0.013574342,-0.0075268,-0.011902464,0.03148025
102510,0.032295465,0.0037693002,-0.02095754,0.0032976554,0.014245883
102514,0.025384566,-0.007021062,0.016032781,0.002404645,0.012262119
102516,-0.01886839,-0.046687704,0.0063889073,0.020489702,-0.013328791
102518,-0.0544402,0.0512218,0.042584337,-0.023502983,-0.021188399
102520,-0.09970197,0.026200539,0.028744552,-0.020860346,-0.004995498
102521,-0.06510024,-0.011290988,-0.015009748,-0.044857126,-0.036462143
102527,-0.00039934815,0.0018824103,-0.001612851,-0.0044536768,-0.019638032
102531,0.0076906444,-0.015894776,-0.00748795,-0.006283787,0.011499869
102534,-0.03927035,0.08863175,0.020230409,0.014289424,-0.034148358
102542,0.046605982,0.007559745,0.015148069,0.00061566534,-0.02023066
102548,0.020160846,-0.021410834,-0.0045250347,0.00086565764,0.014412874
102551,-0.02847535,0.0017076008,0.014346254,-0.015298799,-0.021126706
102567,-0.036285084,0.03509646,-0.0039335997,0.00057839305,-0.00874923
102567.104299,0.04750862,0.0042099413,-0.029259345,-0.014761302,-0.017565038
102577,-0.08054204,0.0049896883,0.01052973,0.0087420065,0.0016552613
102584,0.014499622,-0.043044575,-0.012678279,0.020178478,0.004041086
102585,-0.034600627,0.029280597,0.04116074,-0.015982866,-0.0001390472
102585.604048,-0.023731176,-0.027853608,0.031672675,-0.019473342,-0.018805675
102596,0.0022009793,-0.010316061,0.011624097,-0.0007678773,-0.009751037
102608,-0.007751122,0.013416268,-0.00018631369,0.004065799,0.0029152823
102624,-0.069380425,0.041491114,0.029685715,0.012130155,0.014368822
102625,-0.10946908,0.029339975,0.0829068,-0.016247023,-0.0040828288
102628.787455,-0.0037866936,0.04728315,-0.022008952,-0.001108684,-0.008563263
102632,0.054834325,-0.00783102,-0.031636227,0.0003651604,0.013888517
102632.100611,-0.025238803,-0.00965173,0.045243833,0.011808723,0.008603508
102648,-0.014024125,0.019754816,0.0075153103,-0.0005563602,-0.0048086597
102652,-0.033544075,-0.024092738,0.026994223,-0.015198493,-0.031577874
102657,-0.04691277,-0.034980007,0.010378439,0.007827565,0.019937947
102671,0.058408797,-0.018127367,-0.033125874,0.0018040992,-0.0021532546
102673,0.00023701563,0.0067665176,0.009141495,0.0005740814,-0.007430886
102674,0.0034616732,-0.037261803,-0.039483383,-0.0019750134,-0.04492376
102678.602463,0.019082686,-0.006255316,-0.0076236823,0.01843305,0.0006264321
102680,0.01678807,-0.023928575,-0.0024007147,0.018071653,-0.017714519
102693,-0.031100899,0.044489592,0.019993264,-0.011821618,0.015903285
102698,0.06640818,-0.027467858,0.0035186342,0.018138219,-0.027314756
102702,-0.009327257,-0.007590855,0.011710862,-0.032485265,-0.016271288
102723,0.08540107,0.043420874,-0.10295985,-0.021701306,0.029760629
102739,-0.016472405,0.021913622,0.020470286,-0.026204338,0.031548332
102747,0.1560174,0.0076814294,-0.10126958,0.008496133,0.015664294
102768,-0.104503654,0.0044159563,0.021143163,-0.024864156,-0.0009359062
102779,-0.094426304,0.017362121,0.04942896,-0.009707853,0.011247973
102789,-0.0012652207,-0.022647478,0.015465185,0.007588832,0.019326549
102790,0.034485236,-0.022137156,0.0045243157,0.0122355055,0.0179769
102790.101472,0.019916479,0.0077944025,0.015229084,-0.0023109592,-0.03303828
102794,0.11244242,0.011791411,-0.11349511,0.03053261,0.02009598
102801,-0.07431252,-0.0235152,0.052667342,-0.010774398,-0.023091441
102808,0.062723815,-0.023007175,-0.00020808502,0.01615726,0.025719577
102809,-0.03655919,0.018100198,0.004936059,-0.016771752,0.016874122
102812,-0.00070854777,-0.03332253,-0.016490698,-0.014102278,-0.008965268
102819,-0.052639402,-0.0045669167,0.02382739,0.007816551,0.006612663
102832,-0.07092355,0.0025460082,0.018384082,-0.016961074,-0.00918405
102839,0.11827382,-0.03288392,-0.06566554,-0.0021494597,0.004261378
102843,-0.10652443,0.047076892,0.092590675,-0.027305782,0.025590729
102852,0.018326689,-0.006866701,0.006585854,-0.019406602,0.010480366
102853,-0.037067935,-0.027010232,-0.012696353,-0.0050728144,0.0024907917
102854.103791,-0.025518144,-0.015178044,0.021216169,-0.020863328,-0.038085334
102854.67937,0.10525708,-0.027877862,-0.07320901,-0.018468864,0.03852472
102857,0.037103474,-0.022865096,-0.010883495,-0.009235488,0.024586158
102863,0.016681531,-0.00018400513,-0.0040731644,0.042303607,-0.028173205
102870,0.015369246,-0.0458199,-0.012599336,-0.016699206,-0.023099007
102875,0.0649993,-0.01299126,-0.058296748,0.03391971,-0.014113253
102877,-0.0024836385,0.00994554,0.029856017,-0.017838284,-0.01791424
102883,-0.029085586,0.033289198,-0.027079934,0.0071372883,0.0056597823
102883.103968,-0.0040427716,0.037112117,0.033844013,-0.03492795,0.030981237
102902,-0.019378511,0.024417782,-0.011332323,-0.015172524,0.01899128
102906,-0.015132737,0.009509107,0.0050318316,-0.042566035,0.002151601
102907,0.11726179,0.006914246,-0.11588844,0.013702134,0.008818229
102912,-0.051054467,0.054844778,0.008248279,-0.016527671,0.023071703
102945,0.017628754,-0.011269407,-0.01313135,-0.032085963,-0.020613762
102952,-0.0552572,0.011590776,0.0075000473,0.011258385,0.008165268
102958,-0.013193624,0.016429704,0.014631276,0.008209919,-0.033405386
102967,-0.0121123595,0.020101186,-0.009613318,-0.020140389,0.016497191
102985,0.033357408,-0.04633696,0.02939094,0.0170316,0.023821428
103002.604749,-0.019261755,-0.01289812,3.976375e-05,-0.014262743,-0.00025606528
103003,0.05087925,-0.0707237,-0.020795265,0.003571517,0.00088459405
103014,0.013433525,0.009940406,-0.06099824,-0.0259168,0.045379795
103026,0.027656537,0.02285771,-0.02657862,0.021192169,-0.026287746
103036,-0.010535337,0.024394985,0.008144001,0.022027466,-0.014407745
103037,0.012989074,-0.0036745318,-0.000736206,0.024853114,0.0022400129
103071,-0.011345914,0.0031158582,0.0027705617,0.011593947,0.0028377124
103072,0.023438731,-0.0049774926,-0.033315014,0.012561938,-0.0024592984
103085,-0.014276301,0.008346202,-0.009787481,0.02111825,-0.0022816819
103086,-0.008774118,0.03406271,-0.025985878,0.018987518,-0.0122444015
103099,-0.0034347563,0.0033472956,0.016680956,0.013437736,0.008049978
103104,-0.092424355,-0.0321145,0.031440318,-0.00165198,-0.014133334
103109,0.09066863,-0.040709697,0.0064459876,0.019757414,-0.0061572203
103116,-0.06541519,-0.0041483142,-0.0012987856,0.0012156941,0.0013417229
103116.100947,-0.09968702,0.017819624,0.015594688,-0.00085986295,-0.009169964
103119,0.055681698,-0.00783675,-0.020925129,0.00046117156,-0.004819348
103121,0.10989572,-0.041806966,-0.05066227,0.03431611,-0.014252784
"103121,13058,104231",-0.007298143,-0.060987283,0.003302794,-0.04655258,-0.012635124
103122,0.03336565,-0.040282104,0.0033013572,0.0019691724,0.009029338
103129,0.114933036,-0.03605778,-0.033222605,0.02823638,-0.026745116
103139.101293,0.05636415,-0.041702498,-0.03485473,0.038273774,-0.013914561
103157,0.029780209,-0.010649813,-0.004778415,0.041839667,-0.014239594
103161,-0.010473504,0.0032934851,-0.010127041,0.00081916637,-0.008909242
103168,-0.0661861,-0.013475468,0.062299192,-0.014311934,-0.03377657
103168.103519,-0.01750223,-0.011724954,-0.023943407,0.014636281,-0.015434399
103172,-0.024453472,-0.0032212704,-0.024999212,-0.013825116,-0.013350685
103180,0.068769574,0.02783975,-0.068931185,0.01798491,0.029662903
103181,-0.048199378,0.025853196,-0.0014721453,0.008372024,0.010247601
103201,0.033235755,-0.010418711,-0.022779573,0.013696435,-0.02687034
103213,-0.001723562,0.010018999,-0.003409832,0.014220364,0.006445741
103238,0.0008699164,0.022574123,-0.019345414,0.022704583,0.0059327157
103244,-0.035633467,-0.012513092,0.010043179,-0.02443863,-0.035659604
103245,0.024164815,0.017552068,-0.028716642,0.0019340783,-0.009747965
103250,-0.047594767,0.0128256185,0.017099867,-0.015663534,-0.03466881
103260,-0.0035174415,-0.034575544,-0.025616076,-0.026859393,-0.020278458
103261,0.0042007603,-0.016308434,-0.031189684,0.013700773,0.01939247
103264,0.00023074597,0.014519142,0.0012983487,-0.009066488,0.0125775095
103285,-0.10814474,0.040502027,0.054867424,-0.034084108,0.032530412
103287,-0.009467779,-0.05983361,-0.005387388,-0.0030988671,-0.05216344
103294,0.0023939162,0.043158654,0.014465669,-0.033179022,-0.021457557
103305,-0.012407435,-0.02042463,0.009870497,0.0067789396,0.00055140664
103309,-0.019402718,-0.035619717,0.023505751,0.021946812,-0.01932342
103312,-0.049659576,0.003616371,-0.017136758,-0.033527117,-0.038946174
103314,0.029025307,-0.0074107363,-0.016241383,-0.010761836,0.013307117
103315,0.031834017,0.0047859317,0.007516168,0.00346222,-0.030351857
103315.104231,0.005169208,-0.013299997,-0.0055092527,-0.0010042887,-0.0007860314
103319,0.029149568,-0.0012296013,-0.0064907,-0.0124875875,0.027438914
103319.108967,0.011868274,-0.0065622227,-0.009002378,-0.0056441696,0.011040846
103320,-0.018158,-0.0094991075,0.01088572,0.0009829629,-0.014776887
103324,-0.029301483,0.028633539,0.018853892,0.007917279,-0.015653992
103339,-0.014216805,0.0034061074,-0.012361041,-0.0011606276,-0.03383877
103341,-0.028392082,0.05157395,0.03390524,-0.0070898817,0.031407714
103364,-0.03600188,0.018830556,0.0074141235,0.016501302,-0.012986702
103364.618845,-0.09087431,-0.03699354,0.009809303,-0.044043772,-0.06576841
103369,-0.025997717,-0.013027901,-0.0047209538,-0.009704566,0.0038166575
103372,-0.011219925,-0.019343905,0.010774814,0.0022656857,-0.009260163
103387,-0.01764614,-0.014809439,0.008572494,-0.0006986551,-0.006564268
103389,0.08797963,0.026254084,-0.04327724,0.016913319,0.013362077
103395,-0.11535857,0.018426219,0.09883006,-0.017634917,-0.011141866
103425,-0.035840105,0.015971746,0.02701297,0.017831547,-0.01885792
103426,-0.020726059,0.021247413,-0.0010295942,-0.0050404794,0.030014878
10343,-0.043709327,0.04045622,0.0478031,-0.022283865,-0.00748667
103451,-0.011860577,0.00541648,-0.005747471,0.0007730803,-0.00637672
103456,0.12092112,0.0022596777,-0.088723734,0.013531941,-0.01000149
103457,0.02808429,-0.019678071,-0.0033129149,-0.015174629,-0.019502763
103462,0.012243781,-0.022412997,-0.035081655,-0.009523692,-0.0052573257
103473,0.024863243,-0.052520566,0.0020572483,-0.017837094,0.015604077
103474,-0.03706323,0.03072967,0.016535325,-0.013557652,0.0059827296
103475,0.04125337,0.01693782,0.0011604918,0.005353822,0.027144337
103494,0.04384131,-0.0067680255,-0.009367064,0.015203212,0.018995617
103498,0.05170647,-0.051919818,-0.0015028194,-0.006445843,-0.013800584
103498.3672,-0.00797037,-0.0090360725,-0.046125945,-0.0066200434,0.017348444
103510,-0.06602635,0.011451162,0.017395854,0.01000621,-0.0143465875
103537,0.00032079816,0.006473289,-0.0072603,-0.018890904,0.017124098
103542,0.002984923,0.0037770239,-0.023606125,-0.009767403,0.011664553
103546,0.019643772,-0.017362762,-0.009598213,0.012215147,0.00042411164
103552,-0.0025416291,0.017845307,-0.0019283995,0.019439623,-0.003534343
103556,-0.0295713,0.03075324,0.019268392,0.016403783,-0.010015817
103564,0.034132723,-0.040743,-0.041857887,0.0019244149,-0.022974804
103565,0.023438532,-0.008751132,-0.019680608,-0.018839398,0.00495463
103572,-0.003465493,0.012559766,-0.010303836,0.009905314,-0.028222924
103575,-0.08844574,0.036153924,0.039202698,-0.05313159,0.0024862618
103576,-0.007111986,-0.007841498,0.03544411,-0.0045987135,0.014351484
103577,-0.078537494,0.0011282831,0.03103512,-0.021238979,-0.026062464
103580,0.0070162923,0.0051948065,-0.0057415427,-0.0064217346,-0.012324611
103583,-0.0008969512,-0.017877763,-0.03519366,0.009909843,0.0021493626
103585,0.079350226,-0.048701808,-0.017661339,0.020257458,-0.0016931787
10359,0.00057874696,-0.025640756,0.009313971,-0.018434191,-0.023635343
"10359,19084,19083",0.01139668,-0.033710815,-0.02381275,0.00065558887,0.01871585
103590,0.01829134,-0.009651768,-0.0042677424,-0.0146292355,-0.031423077
103593,-0.07637142,0.0181799,-0.0049492074,-0.003224805,-0.016658843
103593.100593,-0.07098527,0.00030409693,0.029686783,-0.010755661,0.0005593419
103597.600314,0.034750458,-0.021533767,-0.007603521,-0.0047672465,0.0013720297
103597.6027,0.024386305,0.007055764,-0.0051815445,0.022875061,-0.0010998957
103608,-0.042051356,0.040014915,0.012468798,-0.026588583,0.016301583
103610,-0.0023873746,0.004468554,-0.049417548,-0.012581448,0.012342909
103619,-0.018232733,0.012698536,0.008226341,0.0053089606,-0.008473987
103630,-0.0055479114,0.009367943,-0.001104283,-0.018375536,-0.0038209655
103631,-0.022068439,0.06954427,0.024007838,0.014671555,-0.004976517
103636.101855,0.0453449,-0.037372284,-0.018996397,0.0007954061,0.0003611274
103650,-0.045405015,0.026592815,0.02705956,-0.027748996,0.015966147
103679,-0.0064522787,-0.009703012,-0.01677939,0.009946692,-0.001321337
103679.270146,0.022920312,-0.03631575,-0.027526151,-0.026545554,-0.017687604
103679.618847,-0.08391384,0.030104661,0.03811749,-0.02206195,-0.019887935
103680,-0.012405781,0.0013906506,-0.0027634643,0.040277913,0.00014389232
103686,-0.104164734,0.011836791,0.024469111,-0.015952846,-0.009364355
103691,0.0080683995,-0.013565925,-0.015830059,-0.000119311364,-0.012375905
103693,-0.032697923,0.026183665,0.034966648,-0.0046180515,0.007703632
103696,0.0067076636,0.0541993,0.039144732,-0.000444901,-0.0052827736
103698.100111,-0.063155405,0.0008300267,0.00058417453,0.011244411,0.013708873
103705,-0.067655385,0.015224269,-0.00982822,-0.017835384,-0.007837775
103757,-0.03428514,0.0025834993,-0.012420954,-0.02130245,-0.01570636
103758,0.061881132,-0.011819881,-0.026124233,0.057828944,0.021896746
103766,-0.024104469,-0.014079744,-0.038750373,-4.0400773e-05,-0.0011621583
103769,-0.032586664,-0.020099346,-0.011032398,-0.05097414,0.008004354
103777,0.03881483,-0.010708043,-0.034366067,0.0009346403,-0.0006751202
103778,-0.040608276,-0.009634145,0.03885088,-0.008987079,0.026905214
103780,-0.03974142,-0.0023414362,0.014394017,-0.026736299,0.0056402567
103780.100864,0.034456357,-0.033499505,0.026163068,-0.020656576,-0.0016974695
103782,-0.014632463,0.004572372,0.010132109,-0.00084657816,0.004409644
103783,-0.07281272,0.032987975,0.02480249,-0.014948827,-0.011996096
103787,-0.060342748,-0.0394407,0.017148487,-0.018446775,-0.02754038
103788,0.032933556,0.021807466,0.0019664862,-0.0038631768,-0.014748463
103790,-0.06416118,0.01244962,-0.005128841,0.006337537,-0.0061266283
103805,0.058930676,-0.022803025,-0.032354318,0.007395312,0.008424768
103806,-0.017598812,0.020968724,0.010808702,0.0077749505,-0.008396437
103811,-0.06923413,0.04122861,-0.013749736,-0.004437418,0.024277005
103817,-0.005863632,-0.0012911095,-0.033266068,0.045143176,0.010956426
103824,0.106005155,0.012111123,-0.061667897,0.042683188,0.033759028
103831,0.07051208,-0.00887741,-0.034812354,0.013369036,-0.0011291951
103841,-0.03187748,-0.0019120767,0.05195585,-0.028148597,0.014546221
103841.101143,0.025416259,-0.0006923325,-0.027792076,-0.023419788,-0.040988974
103849,-0.004801236,-0.01682859,0.010867679,0.018855032,0.019497536
103851,-0.020851681,0.012091865,-0.03466519,0.020865818,-0.018529875
103861,-0.008558331,0.051169615,0.016664159,-0.0185414,-0.018359382
103861.10232,-0.08482179,-0.005344753,0.031379905,-0.027310144,-0.055793226
103862,-0.045840085,0.031932898,0.03751996,0.0014621585,-0.030028481
103868,0.0011996359,-0.0051637394,0.010966111,0.01220134,0.0014015324
103872,-0.012418698,0.03278163,0.0126529485,-0.0039382232,0.021718657
103877,-0.010144254,-0.014117551,-0.0073192813,0.0033056787,0.0019609742
103878,-0.04165237,-0.005048646,0.0042239027,-0.0043560355,-0.03061753
103883,0.02998906,-0.017401597,0.014940304,0.013968771,-0.004269477
103906,0.053134166,0.012587005,-0.006448932,-0.021439224,0.00915986
